Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
SZL68,7.68,Area046,1995,187.7344,Antipyretics,mild,0.044898175,DownTown,Tier 1,Small,1897.344
GWU14,19.5,Area046,1995,257.4092,Antibiotics,critical,0.079297055,DownTown,Tier 1,Small,2354.0828
TMZ19,15.1,Area035,2002,255.4802,Antipyretics,mild,0.071091482,DownTown,Tier 2,Small,5763.6446
BRW14,6.205,Area045,2000,207.9768,Cardiac,mild,0.1305683,DownTown,Tier 2,Unknown,3069.152
JFM47,12.1,Area013,1985,201.9504,Antipyretics,mild,0.0954812,DownTown,Tier 3,High,2605.7552
UKE70,,Area019,1983,83.7696,Antiseptics,mild,0.137299531,MidTownResidential,Tier 1,Small,411.2784
EOK39,21.8,Area018,2007,93.1592,OralContraceptives,critical,0.032277945,Industrial,Tier 3,Medium,1846.7432
ACC80,18.05,Area045,2000,198.2556,Hreplacements,mild,0.058138797,DownTown,Tier 2,Unknown,2929.3340000000003
NOF13,7.625,Area035,2002,109.5042,OralContraceptives,mild,0.1381544519999999,DownTown,Tier 2,Small,1501.8588
WLW19,6.475,Area017,2005,115.5622,Hreplacements,critical,0.042662795,DownTown,Tier 2,Unknown,2441.9684
AEX84,,Area027,1983,256.1776,OralContraceptives,mild,0.09579545,CityLimits,Tier 3,Medium,4818.8744
BKL99,,Area019,1983,189.9686,Cardiac,mild,0.044069203,MidTownResidential,Tier 1,Small,290.7686
HQH91,8.69,Area013,1985,151.747,MuscleRelaxants,mild,0.133180894,DownTown,Tier 3,High,2403.3520000000003
MBM13,16.15,Area017,2005,134.4072,Mstablizers,critical,0.067142088,DownTown,Tier 2,Unknown,1950.608
IPC15,,Area027,1983,182.6106,Analgesics,mild,0.107916347,CityLimits,Tier 3,Medium,4390.765
TQS13,13.1,Area046,1995,49.9138,Cardiac,critical,0.039358005,DownTown,Tier 1,Small,478.5242
PRD78,14.8,Area013,1985,271.791,Hreplacements,critical,0.138170423,DownTown,Tier 3,High,3531.883
SMU22,,Area027,1983,209.1084,Antiseptics,mild,0.038578526,CityLimits,Tier 3,Medium,5668.4352
GPJ11,6.64,Area046,1995,109.8358,Hreplacements,critical,0.018963881,DownTown,Tier 1,Small,1520.5012
UMX23,18.9,Area010,1996,121.6202,Antimalarial,critical,0.140412338,MidTownResidential,Tier 3,Unknown,450.5606
EHR84,17.55,Area010,1996,105.741,Antipyretics,mild,0.158913308,MidTownResidential,Tier 3,Unknown,306.082
URG12,16.9,Area018,2007,138.4994,Stimulants,mild,0.156688905,Industrial,Tier 3,Medium,2297.4898
NRV87,21.0,Area018,2007,263.4014,Cardiac,critical,0.174356273,Industrial,Tier 3,Medium,2918.0154
OVD33,18.05,Area013,1985,180.1106,Antipyretics,mild,0.073495243,DownTown,Tier 3,High,3364.1014
UNW11,7.08,Area049,1997,157.5102,Analgesics,mild,0.027577695,DownTown,Tier 1,Medium,2008.5326
TVW59,21.3,Area017,2005,136.1678,OralContraceptives,critical,0.064783761,DownTown,Tier 2,Unknown,3546.5306
JVY11,20.8,Area035,2002,166.4314,Antacids,mild,0.141181759,DownTown,Tier 2,Small,2905.3652
SKK32,13.4,Area010,1996,188.466,Statins,mild,0.041164527,MidTownResidential,Tier 3,Unknown,652.298
NDQ15,18.3,Area010,1996,135.4362,Antiseptics,mild,0.224306673,MidTownResidential,Tier 3,Unknown,364.6724
OJV12,7.725,Area017,2005,128.6808,Cardiac,mild,0.023497273,DownTown,Tier 2,Unknown,2925.3392
WUK60,,Area019,1983,258.1092,Antipyretics,critical,0.05241584,MidTownResidential,Tier 1,Small,611.0184
KXG14,10.8,Area013,1985,41.79,Analgesics,mild,0.054851461,DownTown,Tier 3,High,579.06
EGU28,11.1,Area013,1985,202.4478,MuscleRelaxants,mild,0.1033903569999999,DownTown,Tier 3,High,2437.9736
MKM14,13.45,Area049,1997,193.995,Antimalarial,critical,0.05574788,DownTown,Tier 1,Medium,3042.52
OUO54,14.1,Area035,2002,106.841,Antibiotics,mild,0.089045655,DownTown,Tier 2,Small,3878.099
HHZ13,9.36,Area013,1985,242.6326,Stimulants,mild,0.034358889,DownTown,Tier 3,High,2654.3586
GSG12,,Area027,1983,123.586,Analgesics,mild,0.091589629,CityLimits,Tier 3,Medium,2829.4640000000004
ZRO68,,Area027,1983,49.4848,Analgesics,mild,0.1253499619999999,CityLimits,Tier 3,Medium,672.2719999999999
TXX50,7.12,Area010,1996,180.879,Antiseptics,mild,0.147975628,MidTownResidential,Tier 3,Unknown,622.337
INQ59,13.65,Area013,1985,59.4692,Antipyretics,critical,0.0853346669999999,DownTown,Tier 3,High,999.8456
QGV13,17.3,Area035,2002,237.1404,Antifungal,mild,0.073836524,DownTown,Tier 2,Small,6414.1312
CYP90,22.0,Area018,2007,167.8288,Mstablizers,mild,0.034518435,Industrial,Tier 3,Medium,1684.2879999999998
COQ16,12.65,Area035,2002,113.3016,Hreplacements,critical,0.013,DownTown,Tier 2,Small,2238.2336
USU11,9.9,Area046,1995,123.2176,Antiseptics,mild,0.103191431,DownTown,Tier 1,Small,571.0704
WST73,12.9,Area045,2000,68.2272,Antipyretics,mild,0.051597077,DownTown,Tier 2,Unknown,728.1992
CNP10,20.55,Area017,2005,207.811,Antimalarial,critical,0.040233781,DownTown,Tier 2,Unknown,1095.055
MKO99,8.98,Area018,2007,95.5224,Tranquilizers,mild,0.166177941,Industrial,Tier 3,Medium,1391.336
EWF71,13.4,Area046,1995,188.1002,Antibiotics,mild,0.053357315,DownTown,Tier 1,Small,1724.9018
MZW14,,Area019,1983,227.985,Antipyretics,mild,0.135832172,MidTownResidential,Tier 1,Small,545.77
RZP72,,Area027,1983,197.424,Mstablizers,critical,0.080175915,CityLimits,Tier 3,Medium,3841.48
HJF13,19.05,Area010,1996,164.9656,Mstablizers,critical,0.0764165659999999,MidTownResidential,Tier 3,Unknown,421.9312
PRU14,16.3,Area046,1995,135.5362,Tranquilizers,mild,0.084371458,DownTown,Tier 1,Small,1497.1982
LFK13,9.4,Area013,1985,98.8198,Cardiac,critical,0.013,DownTown,Tier 3,High,374.6594
OJE14,21.8,Area045,2000,205.8478,Antibiotics,critical,0.125638016,DownTown,Tier 2,Unknown,3987.956
NAZ41,7.285,Area013,1985,196.8924,Mstablizers,mild,0.018661669,DownTown,Tier 3,High,2704.2936
CXZ12,16.55,Area018,2007,141.2968,Antiseptics,mild,0.074434045,Industrial,Tier 3,Medium,2461.9424
FFG32,22.0,Area046,1995,224.2876,Antipyretics,critical,0.0604913709999999,DownTown,Tier 1,Small,2256.876
UYA56,10.26,Area013,1985,205.6768,Antibiotics,critical,0.081880971,DownTown,Tier 3,High,2872.0752
XOT50,8.745,Area049,1997,83.6354,Mstablizers,mild,0.0506907309999999,DownTown,Tier 1,Medium,564.4124
NJD55,12.695,Area035,2002,159.4708,Tranquilizers,mild,0.034602001,DownTown,Tier 2,Small,2821.4744
AFS55,7.475,Area045,2000,105.2752,Antimalarial,critical,0.013,DownTown,Tier 2,Unknown,1647.0032
ASG22,13.45,Area017,2005,171.3552,Antibiotics,critical,0.071756205,DownTown,Tier 2,Unknown,3524.5592
RFA13,18.9,Area035,2002,55.906000000000006,Antifungal,critical,0.066170949,DownTown,Tier 2,Small,1837.422
WEP87,22.15,Area035,2002,127.1808,Antimalarial,mild,0.0525550159999999,DownTown,Tier 2,Small,933.2656
UNK81,16.55,Area045,2000,225.4192,OralContraceptives,mild,0.102998959,DownTown,Tier 2,Unknown,2270.192
FPR69,17.5,Area045,2000,188.737,OralContraceptives,critical,0.1416827219999999,DownTown,Tier 2,Unknown,1171.622
PTH44,6.995,Area010,1996,266.3646,OralContraceptives,mild,0.122784056,MidTownResidential,Tier 3,Unknown,1401.323
OCU12,10.8,Area045,2000,205.0452,Antimalarial,critical,0.03510346,DownTown,Tier 2,Unknown,1483.2164
VWU47,9.875,Area018,2007,116.628,Analgesics,mild,0.036983258,Industrial,Tier 3,Medium,1071.752
DPL20,7.62,Area035,2002,50.5822,Antimalarial,mild,0.013,DownTown,Tier 2,Small,1252.1838
IAR88,,Area019,1983,199.7872,Analgesics,mild,0.177966345,MidTownResidential,Tier 1,Small,302.0872
LTE14,8.455,Area010,1996,44.1874,Antacids,critical,0.294509514,MidTownResidential,Tier 3,Unknown,148.2874
WVE39,,Area027,1983,205.0452,OralContraceptives,mild,0.101394115,CityLimits,Tier 3,Medium,5985.356
TES38,7.16,Area045,2000,166.9314,Antimalarial,critical,0.164159243,DownTown,Tier 2,Unknown,3370.7594
CFI15,7.41,Area017,2005,55.9086,Analgesics,critical,0.165813518,DownTown,Tier 2,Unknown,1138.9978
NDK33,18.8,Area018,2007,148.81799999999998,Antimalarial,mild,0.029802225,Industrial,Tier 3,Medium,2489.906
QXD11,21.5,Area049,1997,134.7046,Antiseptics,mild,0.125495847,DownTown,Tier 1,Medium,1233.5414
CLK14,19.9,Area049,1997,59.1376,Antimalarial,critical,0.18474348,DownTown,Tier 1,Medium,1407.3152
JES11,14.4,Area035,2002,199.153,MuscleRelaxants,mild,0.02509726,DownTown,Tier 2,Small,3338.801
ZUU67,9.35,Area013,1985,122.5518,Antipyretics,critical,0.177542555,DownTown,Tier 3,High,1820.777
VKK10,18.4,Area013,1985,175.3842,Antiseptics,mild,0.051705317,DownTown,Tier 3,High,2433.9788
JES11,,Area019,1983,199.853,MuscleRelaxants,mild,0.034184746,MidTownResidential,Tier 1,Small,492.506
RZV10,13.65,Area046,1995,86.5328,Mstablizers,critical,0.013,DownTown,Tier 1,Small,1657.656
GKI48,9.98,Area046,1995,106.8384,OralContraceptives,mild,0.021835694,DownTown,Tier 1,Small,1295.4608
MZI14,8.585,Area035,2002,166.8288,Antipyretics,mild,0.062954435,DownTown,Tier 2,Small,2469.932
UYP13,14.1,Area018,2007,119.2938,MuscleRelaxants,mild,0.104408076,Industrial,Tier 3,Medium,1184.938
OGW98,9.61,Area046,1995,187.7028,Hreplacements,critical,0.013,DownTown,Tier 1,Small,4009.2616
HNB15,11.6,Area046,1995,273.3226,Antipyretics,mild,0.083040195,DownTown,Tier 1,Small,4342.1616
KYJ80,7.085,Area018,2007,188.166,Hreplacements,critical,0.053523265,Industrial,Tier 3,Medium,4966.682
JKD14,13.9,Area018,2007,43.7874,Antipyretics,mild,0.03729329,Industrial,Tier 3,Medium,218.8622
IXN93,13.45,Area017,2005,200.9872,Antibiotics,critical,0.14583066,DownTown,Tier 2,Unknown,2382.0464
PAN11,,Area027,1983,131.8098,OralContraceptives,mild,0.083912843,CityLimits,Tier 3,Medium,2523.196
UNW11,7.08,Area018,2007,157.6102,Analgesics,mild,0.027614357,Industrial,Tier 3,Medium,2445.9632
VIC29,22.0,Area049,1997,87.96700000000001,Antipyretics,mild,0.105834313,DownTown,Tier 1,Medium,2333.443
XNS15,14.15,Area013,1985,243.6642,Antibiotics,mild,0.121102606,DownTown,Tier 3,High,4063.1914
RGM13,12.3,Area013,1985,112.2358,Tranquilizers,mild,0.06789331,DownTown,Tier 3,High,1218.8938
XEY34,15.15,Area018,2007,129.7124,Antimalarial,critical,0.0986223619999999,Industrial,Tier 3,Medium,2364.7356
FQP55,9.51,Area049,1997,99.5198,Antipyretics,mild,0.057995631,DownTown,Tier 1,Medium,1421.297
WVJ47,14.4,Area045,2000,177.8158,Antipyretics,mild,0.0887313219999999,DownTown,Tier 2,Unknown,1617.0422
CJZ63,,Area027,1983,123.4544,Mstablizers,mild,0.09371118,CityLimits,Tier 3,Medium,3468.632
QAE90,20.9,Area049,1997,66.7614,Analgesics,mild,0.04695415,DownTown,Tier 1,Medium,886.6596
WHI13,7.87,Area035,2002,204.282,Antiseptics,mild,0.109862255,DownTown,Tier 2,Small,2429.984
MJX11,9.155,Area046,1995,48.6848,Mstablizers,critical,0.013,DownTown,Tier 1,Small,1045.12
QTC50,8.015,Area017,2005,50.6454,Mstablizers,critical,0.135274118,DownTown,Tier 2,Unknown,951.908
YEN19,7.41,Area045,2000,139.8968,Antibiotics,critical,0.116129612,DownTown,Tier 2,Unknown,2461.9424
DMY13,17.3,Area035,2002,240.1668,Antiseptics,mild,0.085655379,DownTown,Tier 2,Small,4950.7028
EBV15,13.1,Area010,1996,187.8686,Tranquilizers,mild,0.051235337,MidTownResidential,Tier 3,Unknown,824.0744
UYH71,11.8,Area049,1997,169.5946,Statins,mild,0.0610928159999999,DownTown,Tier 1,Medium,2006.5352
ZCH56,9.19,Area035,2002,127.7782,Antipyretics,mild,0.049127671,DownTown,Tier 2,Small,2139.0294
NXX10,7.495,Area045,2000,130.4098,Hreplacements,mild,0.085131519,DownTown,Tier 2,Unknown,3005.2352
ADT76,21.15,Area046,1995,207.5768,Antiviral,mild,0.067025644,DownTown,Tier 1,Small,6616.5344
JDM32,9.35,Area013,1985,267.8646,Antibiotics,critical,0.013,DownTown,Tier 3,High,5266.292
HQW98,8.08,Area018,2007,196.724,Antibiotics,mild,0.0798924709999999,Industrial,Tier 3,Medium,1417.9679999999998
DVT10,13.4,Area017,2005,66.1614,Analgesics,critical,0.074521569,DownTown,Tier 2,Unknown,1549.7964
GPJ11,6.64,Area017,2005,110.7358,Hreplacements,critical,0.018997615,DownTown,Tier 2,Unknown,1621.037
SCK30,8.585,Area046,1995,183.5054,Antiseptics,mild,0.0441516329999999,DownTown,Tier 1,Small,5015.9512
VRP64,13.95,Area017,2005,248.6538,Antibiotics,critical,0.169926608,DownTown,Tier 2,Unknown,5641.1374
RLY93,10.3,Area046,1995,45.219,Analgesics,mild,0.051925251,DownTown,Tier 1,Small,589.047
GNX16,13.6,Area045,2000,102.9804,Antifungal,critical,0.077750025,DownTown,Tier 2,Unknown,1123.6844
UYP13,14.1,Area045,2000,115.8938,MuscleRelaxants,mild,0.104221855,DownTown,Tier 2,Unknown,2256.876
HJY10,13.95,Area018,2007,61.3324,Antimalarial,mild,0.082707771,Industrial,Tier 3,Medium,840.0536
EWF71,13.4,Area013,1985,190.3002,Antibiotics,mild,0.053323731,DownTown,Tier 3,High,4769.6052
OTB75,22.05,Area018,2007,171.6578,Hreplacements,mild,0.122153001,Industrial,Tier 3,Medium,4605.8184
VUP73,10.6,Area018,2007,117.0964,Hreplacements,mild,0.188060504,Industrial,Tier 3,Medium,638.982
MGD92,20.4,Area045,2000,222.4586,Antibiotics,mild,0.0516419679999999,DownTown,Tier 2,Unknown,6022.6408
HHJ28,7.28,Area045,2000,156.4418,Antibiotics,mild,0.056651198,DownTown,Tier 2,Unknown,3202.9778
KED13,11.8,Area013,1985,181.2106,Antiseptics,mild,0.040253711,DownTown,Tier 3,High,3364.1014
STT10,9.205,Area046,1995,118.9254,OralContraceptives,mild,0.067986919,DownTown,Tier 1,Small,1957.9318
IXN93,13.45,Area018,2007,200.4872,Antibiotics,critical,0.145621594,Industrial,Tier 3,Medium,3894.744
VPX10,,Area027,1983,200.2846,Antimalarial,mild,0.093649685,CityLimits,Tier 3,Medium,6227.7072
XZQ17,13.15,Area017,2005,174.1526,Antibiotics,critical,0.063368454,DownTown,Tier 2,Unknown,1921.9786
JZK98,16.3,Area045,2000,196.2266,Cardiac,critical,0.174762835,DownTown,Tier 2,Unknown,2694.9724
JYY11,9.73,Area017,2005,205.6768,Analgesics,mild,0.013,DownTown,Tier 2,Unknown,1689.6144
GVZ23,9.8,Area010,1996,61.6324,Cardiac,mild,0.176838951,MidTownResidential,Tier 3,Unknown,424.5944
EHE57,15.1,Area035,2002,118.3254,Cardiac,mild,0.02626146,DownTown,Tier 2,Small,872.6778
NSE67,8.665,Area046,1995,105.012,Hreplacements,mild,0.172967845,DownTown,Tier 1,Small,1417.9679999999998
XPX11,,Area027,1983,47.019,OralContraceptives,mild,0.0269515039999999,CityLimits,Tier 3,Medium,735.523
RXK11,22.15,Area046,1995,98.4514,Mstablizers,critical,0.075224479,DownTown,Tier 1,Small,1795.4766
AFO34,15.95,Area017,2005,61.2666,Hreplacements,critical,0.112692906,DownTown,Tier 2,Unknown,830.7324
GDV12,22.4,Area035,2002,73.2168,Antibiotics,critical,0.174474419,DownTown,Tier 2,Small,1199.5856
BTT13,12.9,Area013,1985,233.3404,Hreplacements,critical,0.022754896,DownTown,Tier 3,High,2138.3636
CYY10,7.03,Area018,2007,95.6882,Analgesics,mild,0.058556681,Industrial,Tier 3,Medium,1401.323
HNB15,11.6,Area035,2002,273.9226,Antipyretics,mild,0.083026951,DownTown,Tier 2,Small,6721.065
SIZ31,12.695,Area046,1995,244.9616,Antimalarial,critical,0.082587171,DownTown,Tier 1,Small,4800.232
DBA13,,Area027,1983,62.864,OralContraceptives,critical,0.148118202,CityLimits,Tier 3,Medium,2403.3520000000003
JHC50,,Area019,1983,199.753,Analgesics,mild,0.090046505,MidTownResidential,Tier 1,Small,872.012
TGY15,17.5,Area049,1997,192.4608,Tranquilizers,mild,0.013,DownTown,Tier 1,Medium,3236.9336
QGU83,16.05,Area018,2007,125.6518,Hreplacements,mild,0.102686322,Industrial,Tier 3,Medium,1934.6288
UOI59,12.9,Area017,2005,181.3106,OralContraceptives,critical,0.09060107,DownTown,Tier 2,Unknown,3192.9908
PAN11,11.8,Area035,2002,129.5098,OralContraceptives,mild,0.084244438,DownTown,Tier 2,Small,1438.6078
XWX80,,Area027,1983,231.1456,Antiseptics,mild,0.071185842,CityLimits,Tier 3,Medium,4312.8664
FQX92,11.1,Area017,2005,127.8492,Tranquilizers,mild,0.037521239,DownTown,Tier 2,Unknown,1503.1904
DEE35,,Area019,1983,154.6102,Tranquilizers,mild,0.1690945689999999,MidTownResidential,Tier 1,Small,258.8102
NRV87,21.0,Area035,2002,265.0014,Cardiac,critical,0.173671255,DownTown,Tier 2,Small,3683.0196
THL13,16.4,Area049,1997,155.7786,Antibiotics,critical,0.1130135,DownTown,Tier 1,Medium,1702.2646
UOA58,,Area019,1983,58.5034,Tranquilizers,mild,0.034214364,MidTownResidential,Tier 1,Small,210.2068
VLR87,6.22,Area046,1995,209.4084,Mstablizers,mild,0.058955031,DownTown,Tier 1,Small,2295.4924
DDK20,,Area019,1983,162.434,Antipyretics,mild,0.062754975,MidTownResidential,Tier 1,Small,266.134
WKS47,20.4,Area010,1996,50.5138,Antipyretics,mild,0.0888365219999999,MidTownResidential,Tier 3,Unknown,194.2276
JSI16,7.515,Area046,1995,236.4062,Mstablizers,critical,0.062621701,DownTown,Tier 1,Small,4852.8302
BSV80,12.3,Area018,2007,133.5046,Antacids,mild,0.1192678999999999,Industrial,Tier 3,Medium,3350.1196
WOX94,15.45,Area049,1997,207.411,Antiseptics,mild,0.013,DownTown,Tier 1,Medium,3844.809
CEI27,16.3,Area046,1995,69.4904,Cardiac,critical,0.067378253,DownTown,Tier 1,Small,640.3136
GRY10,,Area027,1983,265.2356,Antipyretics,critical,0.086562475,CityLimits,Tier 3,Medium,8251.7392
MCJ75,14.8,Area045,2000,47.3874,Tranquilizers,mild,0.06810153,DownTown,Tier 2,Unknown,1065.7598
WII66,18.0,Area046,1995,67.7562,Hreplacements,critical,0.075044506,DownTown,Tier 1,Small,1061.0992
RHG44,20.65,Area010,1996,57.4034,Mstablizers,critical,0.150697119,MidTownResidential,Tier 3,Unknown,258.8102
HNJ12,8.26,Area046,1995,100.2146,Analgesics,mild,0.0901935609999999,DownTown,Tier 1,Small,1390.0044
WJW67,8.05,Area013,1985,105.9752,Antipyretics,critical,0.121148913,DownTown,Tier 3,High,1071.752
VFV14,11.95,Area035,2002,240.1668,Hreplacements,critical,0.098119855,DownTown,Tier 2,Small,4259.6024
KIE51,9.48,Area035,2002,152.3154,Antiseptics,mild,0.0261275479999999,DownTown,Tier 2,Small,2098.4156
OTC46,19.15,Area018,2007,107.2094,Tranquilizers,mild,0.0310974189999999,Industrial,Tier 3,Medium,1445.9316
ZZU58,,Area019,1983,157.476,Antipyretics,mild,0.127127418,MidTownResidential,Tier 1,Small,698.904
QXD11,21.5,Area013,1985,133.8046,Antiseptics,mild,0.125227747,DownTown,Tier 3,High,2852.1012
EVN95,12.6,Area013,1985,269.4962,OralContraceptives,critical,0.079674465,DownTown,Tier 3,High,5292.924
FCG79,11.6,Area017,2005,126.0176,Antibiotics,critical,0.013,DownTown,Tier 2,Unknown,1830.764
WOX94,15.45,Area045,2000,206.811,Antiseptics,mild,0.0218118179999999,DownTown,Tier 2,Unknown,2862.7540000000004
DMG17,12.4,Area010,1996,174.3526,Antibiotics,critical,0.103008963,MidTownResidential,Tier 3,Unknown,277.4526
QYH11,8.705,Area049,1997,100.0146,Cardiac,mild,0.028295536,DownTown,Tier 1,Medium,660.2876
DBJ11,8.8,Area010,1996,247.4906,OralContraceptives,mild,0.067610829,MidTownResidential,Tier 3,Unknown,350.6906
OMS12,13.3,Area018,2007,134.8388,Mstablizers,mild,0.0888560619999999,Industrial,Tier 3,Medium,1846.7432
DMY13,17.3,Area018,2007,241.6668,Antiseptics,mild,0.085965144,Industrial,Tier 3,Medium,4720.335999999999
EQV54,10.275,Area017,2005,96.3224,Cardiac,critical,0.066027398,DownTown,Tier 2,Unknown,1391.336
HTG15,9.26,Area018,2007,172.1894,Cardiac,mild,0.041478742,Industrial,Tier 3,Medium,2863.4198
YCX37,20.3,Area017,2005,137.6336,Antiseptics,mild,0.040139013,DownTown,Tier 2,Unknown,3053.1728
BEW10,,Area019,1983,117.7622,Mstablizers,mild,0.112681705,MidTownResidential,Tier 1,Small,430.5866
BGC59,,Area019,1983,134.4072,Hreplacements,mild,0.261301532,MidTownResidential,Tier 1,Small,358.0144
NSG12,8.535,Area046,1995,126.3492,Antiseptics,mild,0.089855628,DownTown,Tier 1,Small,2082.4364
TIE50,,Area027,1983,222.2218,Antiseptics,mild,0.047141213,CityLimits,Tier 3,Medium,3532.5488
OSG85,9.125,Area035,2002,169.1288,OralContraceptives,critical,0.162986868,DownTown,Tier 2,Small,1527.1592
XRY13,19.8,Area049,1997,140.2284,MuscleRelaxants,mild,0.046997473,DownTown,Tier 1,Medium,1958.5976
ZKH72,14.45,Area013,1985,188.5686,Antiseptics,mild,0.037630755,DownTown,Tier 3,High,2779.5290000000005
VCI10,,Area027,1983,71.6194,Antiseptics,mild,0.095440705,CityLimits,Tier 3,Medium,2156.3402
XRI86,15.3,Area013,1985,153.3786,Antipyretics,critical,0.042697925,DownTown,Tier 3,High,3291.5292
ORX66,14.95,Area018,2007,196.324,Antipyretics,critical,0.013,Industrial,Tier 3,Medium,4400.752
GRY10,13.9,Area010,1996,263.3356,Antipyretics,critical,0.136727659,MidTownResidential,Tier 3,Unknown,367.3356
DVZ11,10.3,Area045,2000,178.4474,Antiseptics,mild,0.032546214,DownTown,Tier 2,Unknown,4324.185
IRM25,14.15,Area046,1995,206.9768,Antibiotics,mild,0.046220169,DownTown,Tier 1,Small,2872.0752
HNJ12,8.26,Area045,2000,101.7146,Analgesics,mild,0.090350112,DownTown,Tier 2,Unknown,751.5022
IUN21,,Area019,1983,173.2526,Antiseptics,mild,0.023467749,MidTownResidential,Tier 1,Small,935.263
LSK61,,Area027,1983,178.0132,Cardiac,mild,0.15395631,CityLimits,Tier 3,Medium,4002.6036
CQK14,14.3,Area046,1995,89.9986,Cardiac,mild,0.166618566,DownTown,Tier 1,Small,1593.0734
HRW59,9.48,Area017,2005,68.8588,OralContraceptives,critical,0.095867689,DownTown,Tier 2,Unknown,284.7764
RYI24,17.15,Area045,2000,49.9164,Antifungal,mild,0.056322254,DownTown,Tier 2,Unknown,1117.0264
JEF58,11.1,Area017,2005,112.0016,Mstablizers,mild,0.060453947,DownTown,Tier 2,Unknown,1631.024
YUE24,18.05,Area035,2002,268.7988,Antibiotics,mild,0.094304829,DownTown,Tier 2,Small,4224.9808
CDK74,8.82,Area018,2007,193.295,Mstablizers,critical,0.057202545,Industrial,Tier 3,Medium,4507.28
VSR86,,Area027,1983,159.4734,Cardiac,mild,0.066031857,CityLimits,Tier 3,Medium,4567.202
OHI10,7.85,Area018,2007,169.1288,Antacids,critical,0.047745307,Industrial,Tier 3,Medium,4512.6064
FIC56,13.9,Area013,1985,197.0556,Antiseptics,mild,0.020450258,DownTown,Tier 3,High,2929.3340000000003
RZV10,,Area027,1983,86.2328,Mstablizers,critical,0.013,CityLimits,Tier 3,Medium,3125.0792
BGC59,21.65,Area035,2002,132.2072,Hreplacements,mild,0.154789197,DownTown,Tier 2,Small,1460.5792
